"DATA_ID","STUDY_ID","MULTIPLE_MEASUREMENT","EXPOSURE_DURATION_HOURS","COMMON_CONTROL","AI_NAME","AI_50_TYPE","AI_ERROR_TYPE","FORM_NAME","FORM_50_TYPE","FORM_ERROR_TYPE","SPECIES_NAME_BINOMIAL","STRAIN_CLONE_SOURCE","SPECIES_CLASS","SPECIES_PHYLUM","SPECIES_KINGDOM","ECOSYSTEM","LIFE_STAGE","PESTICIDE_CLASS","SEX","EXPOSURE_ROUTE","ACUTE_CHRONIC_TOXICITY","TEMPERATURE_.C","PH","FEEDING_STATE","AGE_TEST_ORGANISM_HOURS","REGULATORY_STANDARDISED_GUIDELINES_FOLLOWED","WATER_HARDNESS_mg_L_Ca_CO3","SE_SIMULATION_REQUIRED","FORMULATION_TYPE","YEAR_PUBLISHED","NOTES","AI_50","AI_N_INDIVIDUAL","AI_SE_INDIVIDUAL","AI_SE_ESS_0.046","AI_SE_ESS_0.442","AI_SE_CONTAINER","FORM_50","FORM_N_INDIVIDUAL","FORM_SE_INDIVIDUAL","FORM_SE_ESS_0.046","FORM_SE_ESS_0.442","FORM_SE_CONTAINER","LRR","LRR_VAR_INDIVIDUAL","LRR_VAR_CONTAINER_0.046","LRR_VAR_CONTAINER_0.442","LRR_VAR_CONTAINER"
269,"wos24","wos24_1",0.5,"wos24_a","MCPA + dicamba","EC50","CI_95","Bindii and Clover Weeder","EC50","CI_95","Photobacterium leiognathi","n/a","Gammaproteobacteria","Pseudomonadota","Bacteria","Aquatic","n/a","herbicide","n/a","environmental","acute","n/a","n/a","n/a","n/a","NO","n/a","NO","liquid formulation",2018,"used M so could compare between either AI and formulation or AI mixture and formulation. Could not extract some effect sizes because mixture of AIs included an additive too. Pyrethrum effect sizes could not be extracted because household product M values is sum of pyrethrum and PBO. Have to read reference cited on blt-screen method to realise that there is a duplicate on the plate (figure 1 of A sensitive and high throughput bacterial luminescence assay for assessing aquatic toxicity – the BLT-Screen). Then in the method text it says the assay was repeated on two occasion. This appears to be 2x2 then.",4.36e-06,4,2.73374604484471e-07,2.63829702165228e-07,1.78523420452734e-07,6.84704849374181e-08,4.6e-06,4,3.64499472645961e-07,3.51772936220305e-07,2.38031227270312e-07,9.12939799165574e-08,0.0535842461341065,0.0102101865329333,0.00950965399023424,0.00435419364268019,0.000640507395284808
270,"wos24","wos24_3",0.5,"wos24_c","diazinon","EC50","CI_95","Crawly Cruncher","EC50","CI_95","Photobacterium leiognathi","n/a","Gammaproteobacteria","Pseudomonadota","Bacteria","Aquatic","n/a","insecticide","n/a","environmental","acute","n/a","n/a","n/a","n/a","NO","n/a","NO","ready to use",2018,"used M so could compare between either AI and formulation or AI mixture and formulation. Could not extract some effect sizes because mixture of AIs included an additive too. Have to read reference cited on blt-screen method to realise that there is a duplicate on the plate (figure 1 of A sensitive and high throughput bacterial luminescence assay for assessing aquatic toxicity – the BLT-Screen). Then in the method text it says the assay was repeated on two occasion. This appears to be 2x2 then.",0.002,4,0.0280601749200727,0.027080451038339,0.018324300513137,0.00702806241943843,0.00011,4,1.41400657491968e-05,1.3646363905098e-05,9.23397002341728e-06,3.54157680710783e-06,-2.90042209374967,196.859878223822,183.353097461029,83.9520441175241,12.3494519351353
271,"wos24","wos24_5",24,"wos24_e","diazinon","EC50","CI_95","Crawly Cruncher","EC50","CI_95","Raphidocelis subcapitata","n/a","Chlorophyceae","Chlorophyta","Plantae","Aquatic","n/a","insecticide","n/a","environmental","acute","n/a","n/a","n/a","n/a","NO","n/a","NO","ready to use",2018,"used M so could compare between either AI and formulation or AI mixture and formulation. Could not extract some effect sizes because mixture of AIs included an additive too. The sample size is hard to intepret. It states, ""All samples were run independently two to three times"". However, I that is referring to the plate level. Replicates on the plate are not mentioned but I imagine they existed. I think the most likely structure is 2x2. Input.",0.000169,4,5.97024998299419e-06,5.76179809326361e-06,3.89878734322063e-06,1.49533242966775e-06,8.47e-05,4,2.29383288820303e-06,2.21374347793812e-06,1.49795513713214e-06,5.74522459819715e-07,-0.690783113265065,0.00198141820994462,0.00184547084676124,0.000844987360946191,0.000124298710168316
277,"wos163","wos163_1",96,"wos163_a","cypermethrin","LC50","CI_95","Sherpa","LC50","CI_95","Hypsiboas pulchellus","la plata province, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","larvae","insecticide","n/a","environmental","acute","25","8","n/a","25 (gosner stage)","NO","215","NO","Emulsifiable concentrate",2010,"n/a",479.7,20,128.856617501342,127.152328547978,111.189306331936,84.746127390186,175.2,20,31.4855435422264,31.069108087919,27.1686143391716,20.7073407304904,-1.00723273000573,0.104452665629309,0.101707905195868,0.0777735844944022,0.0451799553059968
281,"scopus3665","scopus3665_1",96,"scopus3665_a","carbaryl","LC50","CI_95","carbaryl 85% WP","LC50","CI_95","Cirrhinus mrigala","Guntur channel, south india","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","28","n/a","starved","n/a","YES","n/a","NO","wettable powder",1984,"n/a",2.5,30,0.342259854629361,0.335806644754324,0.272744088228935,0.162690331748145,5.7,30,0.0977885298941032,0.0959447556440926,0.0779268823511242,0.0464829519280413,0.824175442966349,0.0190370135967573,0.0183259065623072,0.0120892007357536,0.00430140550384563
282,"scopus3665","scopus3665_2",96,"scopus3665_a","carbaryl","LC50","CI_95","carbaryl 50% WP","LC50","CI_95","Cirrhinus mrigala","Guntur channel, south india","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","28","n/a","starved","n/a","YES","n/a","NO","wettable powder",1984,"n/a",2.5,30,0.342259854629361,0.335806644754324,0.272744088228935,0.162690331748145,5.9,30,0.195577059788206,0.191889511288185,0.155853764702248,0.0929659038560826,0.858661619037519,0.0198415225699092,0.0191003639736857,0.0126000933934027,0.00448318398015026
288,"scopus3756","scopus3756_1",96,"scopus3756_a","endosulfan","LC50","CI_95","35% EC","LC50","CI_95","Channa punctata","Nagarjuna University","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","30","n/a","n/a","n/a","YES","n/a","NO","Emulsifiable concentrate",1981,"n/a",4.8,20,0.191111038192573,0.185360186529098,0.126106366103997,0.0314806827298474,2.5,20,0.334444316837002,0.324380326425921,0.220686140681995,0.0550911947772329,-0.65232518603969,0.0194816984393868,0.0183268653333009,0.00848260600056871,0.000528619960502756
289,"scopus3756","scopus3756_2",96,"scopus3756_a","endosulfan","LC50","CI_95","4% dust","LC50","CI_95","Channa punctata","Nagarjuna University","Teleostei ","Chordata","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","30","n/a","n/a","n/a","YES","n/a","NO","dustable powder",1981,"n/a",4.8,20,0.191111038192573,0.185360186529098,0.126106366103997,0.0314806827298474,16,20,0.477777595481432,0.463400466322744,0.315265915259993,0.0787017068246185,1.20397280432594,0.00247690354539951,0.00233007804023586,0.00107847870361026,6.72087527898025e-05
290,"wos172","wos172_1",48,"wos172_a","carbofuran","LC50","CI_95","Furadan 350 SC","LC50","CI_95","Strandesia trispinosa","University of Sao Paulo","Ostracoda","Arthropoda","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","25","7.5","starved","n/a","YES","189.5","NO","Aqueous suspension concentrates",2018,"n/a",0.024,100,0.00201590859144809,0.00201126523679163,0.0019705935801599,0.00191111038192573,0.041,100,0.00503977147862023,0.00502816309197907,0.00492648395039974,0.00477777595481432,0.535518236356362,0.0221649952270484,0.0220630050836231,0.021179714317476,0.0199203752025772
291,"wos172","wos172_2",48,"wos172_b","diuron","LC50","CI_95","Nortox® 500 SC","LC50","CI_95","Strandesia trispinosa","University of Sao Paulo","Ostracoda","Arthropoda","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","25","7.5","starved","n/a","YES","189.5","NO","Aqueous suspension concentrates",2018,"n/a",27.902,100,5.96658545353849,5.95284228459402,5.83246434887826,5.65640895290467,10.479,100,0.658194155107802,0.656678099812466,0.643398803922207,0.62397753969875,-0.979325116353112,0.0496730733261233,0.0494445073453498,0.0474650001744407,0.0446427462756225
292,"wos172","wos172_3",96,"wos172_c","carbofuran","LC50","CI_95","Furadan 350 SC","LC50","CI_95","Allonais inaequalis","UFSCar","Clitellata","Annelida","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","25","7.5","starved","n/a","YES","189.5","NO","Aqueous suspension concentrates",2018,"n/a",1.382,100,0.0509016919340643,0.0507844472289886,0.0497574878990374,0.0482555371436246,1.248,100,0.0196551087666189,0.0196098360587184,0.019213287406559,0.0186333262237758,-0.101989455398242,0.00160462919000651,0.00159724563952266,0.00153330002924375,0.0014421304944352
293,"wos172","wos172_4",96,"wos172_d","diuron","LC50","CI_95","Nortox® 500 SC","LC50","CI_95","Allonais inaequalis","UFSCar","Clitellata","Annelida","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","25","7.5","starved","n/a","YES","189.5","NO","Aqueous suspension concentrates",2018,"n/a",20.277,100,0.389070358149482,0.388174190700784,0.38032456097086,0.368844303711665,15.524,100,0.295330608647145,0.294650357189973,0.288691959493425,0.279977670952119,-0.267100025279667,0.000730087972970396,0.000726728541745006,0.000697634018674105,0.000656152920561493
294,"wos172","wos172_5",96,"wos172_e","carbofuran","LC50","CI_95","Furadan 350 SC","LC50","CI_95","Dero furcatus","UFSCar","Oligochaeta","Annelida","Animalia","Aquatic","adult","insecticide","n/a","environmental","acute","25","7.5","starved","n/a","YES","189.5","NO","Aqueous suspension concentrates",2018,"n/a",0.314,100,0.0176392001751708,0.0175985708219267,0.0172426938263991,0.0167222158418501,0.253,100,0.0105835201051025,0.010559142493156,0.0103456162958395,0.0100333295051101,-0.216003497180733,0.0049056443342194,0.00488307147263672,0.00468757806972681,0.00440885616022127
295,"wos172","wos172_6",96,"wos172_f","diuron","LC50","CI_95","Nortox® 500 SC","LC50","CI_95","Dero furcatus","UFSCar","Oligochaeta","Annelida","Animalia","Aquatic","adult","herbicide","n/a","environmental","acute","25","7.5","starved","n/a","YES","189.5","NO","Aqueous suspension concentrates",2018,"n/a",12.18,100,0.304906174456524,0.304203867064734,0.298052278999185,0.289055445266266,4.611,100,0.0957556580937843,0.0955350987476023,0.0936031950575951,0.0907777431414721,-0.971350509057182,0.00105792796635135,0.0010530600101927,0.0010109008310747,0.000950792987372308
296,"wos278","wos278_1",24,"wos278_a","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","acute","20","n/a","n/a","S.3 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"24,48,72 and 96 error bars for S.3 repeat measurement section commercial formulation will be inaccurate due to a poor quality graph and overlapping points",10.43010753,40,0.425282501384031,0.419450171454272,0.364155745677035,0.270299942711308,3.913978495,40,0.0956885627372483,0.0943762885040696,0.0819350427138331,0.0608174870629107,-0.980142204063503,0.00226026040357907,0.0021986910171662,0.00165721090688572,0.000913051673653436
297,"wos278","wos278_1",48,"wos278_b","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","acute","20","n/a","n/a","S.3 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"24,48,72 and 96 error bars for S.3 repeat measurement section commercial formulation will be inaccurate due to a poor quality graph and overlapping points",10.23655914,40,0.478442813686241,0.471881442520348,0.409675213569166,0.304087435314554,3.892473118,40,0.106320625098812,0.104862542619763,0.0910389362075932,0.0675749855207151,-0.966920823058426,0.00293057736720815,0.00285074857843286,0.00214868373959013,0.0011838319892979
298,"wos278","wos278_1",72,"wos278_c","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","acute","20","n/a","n/a","S.3 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"24,48,72 and 96 error bars for S.3 repeat measurement section commercial formulation will be inaccurate due to a poor quality graph and overlapping points",9.52688172,40,0.542235189338798,0.534798968677339,0.464298575801719,0.344632427004051,3.591397849,40,0.14884887553385,0.146807560057756,0.127454511029295,0.0946049799803801,-0.975575957711976,0.00495723547065841,0.0048222006110691,0.00363461868241701,0.00200251800014356
299,"wos278","wos278_1",96,"wos278_d","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","acute","20","n/a","n/a","S.3 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"24,48,72 and 96 error bars for S.3 repeat measurement section commercial formulation will be inaccurate due to a poor quality graph and overlapping points",9.096774194,40,0.404018376166512,0.398477662735275,0.345947958266184,0.256784945481475,3.505376344,40,0.127584750316331,0.12583505133876,0.109246723618444,0.0810899827505476,-0.953621978313701,0.00329727984878142,0.0032074621017645,0.00241754804880114,0.0013319646177345
300,"wos278","wos278_1",120,"wos278_e","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","chronic","20","n/a","n/a","S.3 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",8.365591398,40,0.329593938646782,0.325073882950203,0.282220702963202,0.209482455648397,3.032258065,40,0.127584750316331,0.12583505133876,0.109246723618444,0.0810899827505476,-1.0148194530987,0.0033226371812725,0.00323212870171873,0.00243613991012262,0.00134220793077653
301,"wos278","wos278_1",144,"wos278_f","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","chronic","20","n/a","n/a","S.3 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",8.107526882,40,0.2976977510677,0.293615120115513,0.254909022058591,0.18920995996076,2.924731183,40,0.127584750316331,0.12583505133876,0.109246723618444,0.0810899827505476,-1.01959030167659,0.00325120437983615,0.00316264172641251,0.00238376576001926,0.00131335203487979
302,"wos278","wos278_1",168,"wos278_g","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","chronic","20","n/a","n/a","S.3 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",7.806451613,40,0.393386313804948,0.387991408619582,0.336844064772424,0.250027447023671,2.924731183,40,0.127584750316331,0.12583505133876,0.109246723618444,0.0810899827505476,-0.981747948471343,0.00444234251669905,0.00432133331680514,0.00325710190699197,0.00179452255297273
303,"wos278","wos278_2",24,"wos278_h","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","acute","20","n/a","n/a","S.10 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",14.35877863,40,0.577418388262095,0.569499664738568,0.494424818940153,0.366994072786369,5.221374046,40,0.339657875651864,0.334999802988174,0.290838128962638,0.215878866474309,-1.01160091192223,0.00584882401737113,0.00568950232796924,0.00428832666302271,0.00236268287915362
304,"wos278","wos278_3",24,"wos278_i","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","acute","20","n/a","n/a","S.17 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",14.63358779,40,0.237760513104622,0.234499862238005,0.203586690400846,0.151115206626283,5.290076336,40,0.5094868132306,0.502499704238456,0.436257193232291,0.323818299554352,-1.01748674408826,0.00953958425961483,0.00927972643590197,0.00699437244361565,0.00385359729366005
305,"wos278","wos278_4",24,"wos278_j","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","acute","20","n/a","n/a","S.18 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",13.1221374,40,0.169828937578736,0.167499901250282,0.145419064269653,0.107939433080043,2.129770992,40,0.101897362547242,0.100499940750169,0.0872514385617921,0.0647636598480256,-1.81828622338449,0.00245657503102226,0.00238965804344962,0.00180114774764305,0.000992354659657093
306,"wos278","wos278_5",24,"wos278_k","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","acute","20","n/a","n/a","S.20 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",14.35877863,40,0.543452600746347,0.535999684488512,0.465341006086222,0.34540618617036,3.091603053,40,0.169828937578736,0.167499901250282,0.145419064269653,0.107939433080043,-1.535671762617,0.00445003937339964,0.0043288205114935,0.00326274520138971,0.00179763176458446
307,"wos278","wos278_6",24,"wos278_l","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","acute","20","n/a","n/a","S.21 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",13.94656489,40,0.271726300620369,0.267999842488061,0.232670503254777,0.172703093242292,1.511450382,40,0.135863150062989,0.133999921000225,0.116335251415723,0.0863515464640341,-2.22216352579428,0.00845968062564334,0.00822923932580684,0.00620259284257091,0.00341736091186052
308,"wos278","wos278_7",24,"wos278_m","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","acute","20","n/a","n/a","S.23 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",13.46564885,40,0.169828937578736,0.167499901250282,0.145419064269653,0.107939433080043,2.335877863,40,0.0679315750314946,0.0669999605001127,0.0581676257078614,0.0431757732320171,-1.75175413407267,0.00100481501237579,0.000977443898997681,0.000736725023043755,0.000405903685835959
309,"wos278","wos278_8",24,"wos278_n","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","acute","20","n/a","n/a","S.25 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",15.92407809,40,0.120112324425516,0.118465102396864,0.102848325345694,0.0763406777976546,3.880694143,40,0.205906842154822,0.203083032958973,0.176311415120237,0.130869733546964,-1.41181826857563,0.002872181341722,0.00279394325791701,0.00210586808427839,0.0011602424114243
310,"wos278","wos278_8",48,"wos278_o","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","acute","20","n/a","n/a","S.25 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",13.80694143,40,0.171589035458612,0.169235861124218,0.146926179549085,0.109058111498619,3.429501085,40,0.223065745997317,0.220006619363962,0.191004033329144,0.14177554488536,-1.39275667354405,0.00438506730817519,0.00426561828225058,0.003215108028716,0.00177138573877258
311,"wos278","wos278_8",72,"wos278_p","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","acute","20","n/a","n/a","S.25 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",13.49457701,40,0.154430131616116,0.15231227471923,0.132233561340178,0.0981523001602232,3.013015184,40,0.205906842154822,0.203083032958973,0.176311415120237,0.130869733546964,-1.49934660214619,0.00480119902243912,0.00467041458831392,0.00352021358845028,0.00193948573183856
312,"wos278","wos278_8",96,"wos278_q","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","acute","20","n/a","n/a","S.25 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",13.45986985,40,0.257383552693527,0.253853791198716,0.220389268900296,0.163587166933705,2.978308026,40,0.240224649345422,0.236930205281339,0.20569665111472,0.152681355909533,-1.50835729201792,0.00687139018763447,0.00668421384415379,0.00503806674062147,0.00277575729823467
313,"wos278","wos278_8",120,"wos278_r","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","chronic","20","n/a","n/a","S.25 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",13.35574837,40,0.274542456536023,0.270777377603705,0.235081887109203,0.174492978272102,2.978308026,40,0.240224649345422,0.236930205281339,0.20569665111472,0.152681355909533,-1.50059151892118,0.0069282825090577,0.00673955642143422,0.00507977988811161,0.00279873944189
314,"wos278","wos278_8",144,"wos278_s","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","chronic","20","n/a","n/a","S.25 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",13.35574837,40,0.274542456536023,0.270777377603705,0.235081887109203,0.174492978272102,3.013015184,40,0.223065745997317,0.220006619363962,0.191004033329144,0.14177554488536,-1.48900558205132,0.00590359634265754,0.00574278265770728,0.00432848544062037,0.00238480863209494
315,"wos278","wos278_8",168,"wos278_t","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Esteron Ultra","LC50","CI_95","Rhinella arenarum","Lobos, Buenos Aires","Amphibia","Chordata","Animalia","Aquatic/Terrestrial","embryo","herbicide","n/a","environmental","chronic","20","n/a","n/a","S.25 (embryonic stage)","YES","n/a","NO","liquid formulation",2009,"n/a",13.35574837,40,0.274542456536023,0.270777377603705,0.235081887109203,0.174492978272102,2.631236443,40,0.188747938806717,0.186159447041596,0.161618797334661,0.119963922522792,-1.62449301555106,0.00556825697179924,0.00541657791543917,0.00408261639738332,0.00224934540258421
316,"wos226","wos226_1",24,"wos226_a","fipronil","LC50","CI_95","Termidor","LC50","CI_95","Pimephales promelas","Aquatox Inc.","Teleostei ","Chordata","Animalia","Aquatic","larvae","insecticide","n/a","environmental","acute","25","n/a","n/a","168","YES","60.5","NO","Aqueous suspension concentrates",2010,"No sample size. Requested. Used USEPA, “Methods for Measuring the Acute Toxicity of Effluents and Receiving Waters to Freshwater and Marine Organisms”. In here it says 2*10. However, they didn’t explicitly state that they used this document for the the LD50 work. Assume they did but ask for clarification.  They replied. 5*10.",398.29,50,20.1535126686055,19.9364097430799,17.916602145074,14.586998289352,379.47,50,12.9430336916155,12.8036053683335,11.5064400442808,9.3680944569394,-0.04840484084137,0.00372373824033354,0.00364394271636836,0.00294299103462836,0.00195078543043293
317,"wos226","wos226_2",24,"wos226_b","bifenthrin","LC50","CI_95","Talstar","LC50","CI_95","Pimephales promelas","Aquatox Inc.","Teleostei ","Chordata","Animalia","Aquatic","larvae","insecticide","n/a","environmental","acute","25","n/a","n/a","168","YES","60.5","NO","Aqueous suspension concentrates",2010,"No sample size. Requested. Used USEPA, “Methods for Measuring the Acute Toxicity of Effluents and Receiving Waters to Freshwater and Marine Organisms”. In here it says 2*10. However, they didn’t explicitly state that they used this document for the the LD50 work. Assume they did but ask for clarification. They replied. 5*10.",1.9,50,0.109475871286252,0.108296546752533,0.0973247523929944,0.0792380153989492,4.85,50,0.243832622410289,0.241205945039732,0.216768766693487,0.176484670661296,0.937124818776997,0.0058474875370752,0.00572218245337013,0.00462145894421728,0.00306337147128329
318,"scopus387","scopus387_1",48,"scopus387_a","amitrole","LC50","CI_95","amitrole-T","LC50","CI_95","Cyclops vernalis","n/a","Maxillopoda","Arthropoda","Animalia","Aquatic","nauplii","herbicide","n/a","environmental","acute","20","6.7","n/a","2","NO","70","NO","soluble concentrate",1976,"n/a",58.5,50,32.5939525874978,32.5939525874978,32.5939525874978,32.5939525874978,0.49,50,4.14017840500735,4.14017840500735,4.14017840500735,4.14017840500735,-4.78237664211528,71.7018377143144,71.7018377143144,71.7018377143144,71.7018377143144
319,"scopus387","scopus387_1",96,"scopus387_b","amitrole","LC50","CI_95","amitrole-T","LC50","CI_95","Cyclops vernalis","n/a","Maxillopoda","Arthropoda","Animalia","Aquatic","nauplii","herbicide","n/a","environmental","acute","20","6.7","n/a","2","NO","70","NO","soluble concentrate",1976,"n/a",22.1,50,2.79163471779943,2.79163471779943,2.79163471779943,2.79163471779943,0.43,50,0.0398094077404553,0.0398094077404553,0.0398094077404553,0.0398094077404553,-3.93954767881824,0.0245273759379515,0.0245273759379515,0.0245273759379515,0.0245273759379515
320,"scopus387","scopus387_2",48,"scopus387_c","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Formula 40","LC50","CI_95","Cyclops vernalis","n/a","Maxillopoda","Arthropoda","Animalia","Aquatic","nauplii","herbicide","n/a","environmental","acute","20","6.7","n/a","2","NO","70","NO","liquid formulation",1976,"note the large CIs.",37.42,50,153287.8064521,153287.8064521,153287.8064521,153287.8064521,225.57,50,2983.75989573083,2983.75989573083,2983.75989573083,2983.75989573083,1.7964252112121,16780781.4415919,16780781.4415919,16780781.4415919,16780781.4415919
321,"scopus387","scopus387_2",96,"scopus387_d","2,4-Dichlorophenoxyacetic acid","LC50","CI_95","Formula 40","LC50","CI_95","Cyclops vernalis","n/a","Maxillopoda","Arthropoda","Animalia","Aquatic","nauplii","herbicide","n/a","environmental","acute","20","6.7","n/a","2","NO","70","NO","liquid formulation",1976,"n/a",8.72,50,1.69189982896935,1.69189982896935,1.69189982896935,1.69189982896935,54.8,50,4.87665244820577,4.87665244820577,4.87665244820577,4.87665244820577,1.83807095603308,0.0455650035719648,0.0455650035719648,0.0455650035719648,0.0455650035719648
322,"wos1895","wos1895_1",48,"wos1895_a","glyphosate","LC50","CI_95","Roundup Max","LC50","CI_95","Daphnia magna","Watertox Bioassays Program of the International Development Research Center of Canada","Branchiopoda","Arthropoda","Animalia","Aquatic","neonate","herbicide","n/a","environmental","acute","21","7.8","starved","24","YES","170","NO","soluble concentrate",2014,"extracted part of the sample size from the referenced guideline. Was in spanish. Use deepL to translate p61.",199,30,18.0908780304091,17.7497797941571,14.416473234958,8.59934610668764,9.34,30,0.308033869166425,0.302225980278892,0.245469679406041,0.14642129857333,-3.05899857248374,0.00935211955695433,0.00900278125501074,0.00593893837676547,0.00211310762218281
